Time, Position (X), Position (Y), Position (Z), Orientation (X), Orientation (Y), Orientation (Z)
14.68772,0.165006,-0.1364502,1.702828,0.07071988,0.9895622,0.1075922
14.70192,0.1650763,-0.1364413,1.702821,0.07064239,0.9895607,0.1075959
14.7151,0.1651473,-0.1364391,1.702803,0.07044316,0.9895585,0.1076069
14.72837,0.1652216,-0.136454,1.702779,0.07023422,0.9895554,0.1076116
14.74294,0.1652807,-0.1364667,1.702752,0.07014944,0.9895571,0.1075631
14.75702,0.165336,-0.1364844,1.70272,0.07009727,0.9895617,0.1074921
14.77108,0.1654109,-0.1365166,1.702673,0.06999508,0.9895714,0.1073787
14.78493,0.1654596,-0.1365469,1.702635,0.06980285,0.9895877,0.1072801
14.79881,0.1655046,-0.1365742,1.702596,0.06956795,0.9895999,0.1072014
14.81188,0.1655511,-0.1366126,1.702566,0.06931091,0.9896097,0.1071455
14.82672,0.1655829,-0.1366365,1.70255,0.06919687,0.9896066,0.1071165
14.84129,0.1655923,-0.1366648,1.702546,0.06915705,0.9896021,0.1071141
14.8555,0.1655852,-0.1366964,1.702546,0.06912813,0.9895971,0.1071212
14.86783,0.1655521,-0.1367236,1.702551,0.06911895,0.9895977,0.1070987
14.88212,0.1654693,-0.1367385,1.702563,0.06908267,0.9896097,0.1070422
14.89637,0.165326,-0.1367435,1.702591,0.06896607,0.98963,0.1070292
14.91021,0.1651244,-0.1367075,1.702627,0.0687555,0.9896569,0.1070696
14.92414,0.1649512,-0.1366785,1.702649,0.06855654,0.9896759,0.1071563
14.93793,0.1645871,-0.1365503,1.702691,0.06809733,0.989729,0.1071582
14.95129,0.1642506,-0.1363931,1.702745,0.06784082,0.9897591,0.107139
14.9659,0.1638905,-0.1362199,1.702804,0.06762649,0.9898068,0.1069924
14.98067,0.1634969,-0.1360308,1.702878,0.06757928,0.9898449,0.1069171
14.99386,0.163123,-0.1358745,1.702941,0.06764901,0.9898695,0.1069326
15.00692,0.1627826,-0.1357288,1.702986,0.0676597,0.9899088,0.1068472
15.02145,0.1625115,-0.135628,1.703008,0.06758826,0.9899452,0.1067105
15.03585,0.1622077,-0.1355321,1.703038,0.06738331,0.989975,0.1066592
15.0499,0.1619601,-0.1355468,1.703023,0.06718455,0.9900153,0.1065272
15.06366,0.1617012,-0.1355836,1.702986,0.06704083,0.9900739,0.1062064
15.07734,0.1614743,-0.1356374,1.702942,0.0669625,0.9901243,0.1059338
15.09098,0.1613056,-0.1356894,1.702904,0.06695858,0.9901575,0.1057238
15.10555,0.1610144,-0.1357919,1.702856,0.06695847,0.990211,0.1054086
15.12039,0.1607212,-0.135909,1.702799,0.06688381,0.9902713,0.1051162
15.13311,0.1604052,-0.136012,1.702739,0.06676169,0.9903426,0.1047827
15.14625,0.1601171,-0.1360963,1.702709,0.06661883,0.9904027,0.1045436
15.16109,0.1597822,-0.136164,1.702673,0.06640071,0.9904645,0.1043137
15.17503,0.1594441,-0.1362104,1.702665,0.06608322,0.9905288,0.1040652
15.18961,0.1590817,-0.1362469,1.702679,0.06589881,0.9905757,0.1039823
15.20296,0.1586177,-0.1362372,1.70271,0.06573914,0.9906521,0.1038295
15.21659,0.1582135,-0.1361425,1.70278,0.06577547,0.9907004,0.1037724
15.23017,0.1578655,-0.1360396,1.70286,0.06576597,0.990714,0.1039294
15.24467,0.1575055,-0.1359595,1.702954,0.06576347,0.9907238,0.1041145
15.25964,0.157159,-0.1358914,1.703038,0.06579965,0.9907527,0.1041117
15.27154,0.1566873,-0.1357885,1.703116,0.06557893,0.9908239,0.104055
15.28593,0.1563176,-0.1357135,1.70319,0.06518004,0.9908882,0.1040627
15.29988,0.1560275,-0.1356375,1.703249,0.06490028,0.9909351,0.1040113
15.31294,0.1557642,-0.1355591,1.703323,0.06473762,0.9909658,0.1040429
15.32836,0.1555203,-0.1355063,1.703387,0.06482417,0.9909805,0.1040631
15.3418,0.1552386,-0.1354737,1.703442,0.06483803,0.9909954,0.1041423
15.35579,0.1549864,-0.135457,1.703458,0.06485268,0.991024,0.1040875
15.3692,0.1547136,-0.1354603,1.703474,0.06472041,0.9910671,0.1039685
15.38352,0.1544616,-0.1354885,1.703474,0.06456876,0.9911151,0.1038018
15.39894,0.15424,-0.1355225,1.703482,0.06445413,0.9911515,0.1036485
15.41114,0.1540146,-0.1355502,1.703467,0.06437072,0.9911883,0.1035249
15.42561,0.1538089,-0.135581,1.703455,0.06432865,0.9912177,0.1034523
15.43986,0.1536224,-0.1356247,1.703435,0.0643381,0.9912397,0.1034028
15.45282,0.1534334,-0.1356824,1.703405,0.06432771,0.9912751,0.1032107
15.46782,0.153274,-0.1357396,1.703356,0.06431014,0.9913037,0.1030431
15.48124,0.1531255,-0.1357976,1.703299,0.06423545,0.9913313,0.1028803
15.49497,0.1529744,-0.1358517,1.703241,0.06420118,0.9913538,0.1027488
15.50837,0.1528162,-0.1358987,1.703201,0.06414154,0.9913805,0.1026364
15.5231,0.152682,-0.1359272,1.703181,0.06411273,0.9914028,0.102547
15.53792,0.1525026,-0.1359691,1.70315,0.06401984,0.9914323,0.1024665
15.55031,0.1523205,-0.1359928,1.703128,0.06387685,0.9914722,0.1023204
15.56521,0.1521448,-0.1360054,1.703099,0.06371162,0.991502,0.1022766
15.57866,0.1519708,-0.1360227,1.703044,0.06357237,0.9915173,0.1023261
15.5921,0.1517788,-0.136051,1.702968,0.06352567,0.9915277,0.102357
15.60733,0.1516671,-0.1360833,1.702942,0.06353195,0.9915323,0.1023582
15.62061,0.151526,-0.13613,1.702915,0.06363771,0.991542,0.1022682
15.63462,0.15132,-0.1362191,1.702861,0.06386501,0.9915598,0.1021216
15.64798,0.151128,-0.1363061,1.702808,0.06394383,0.9915862,0.1019621
15.66253,0.1508795,-0.1364271,1.702732,0.06388533,0.9916346,0.1016961
15.67791,0.1505791,-0.13654,1.702666,0.06366291,0.9916992,0.1013565
15.68982,0.1503295,-0.1366067,1.702628,0.06336825,0.9917381,0.1012384
15.70421,0.149871,-0.1366688,1.702606,0.06277294,0.991798,0.1011519
15.71804,0.1494613,-0.1366857,1.70261,0.06245428,0.9918333,0.1011759
15.73212,0.1489969,-0.1367014,1.702627,0.06228676,0.9918832,0.1010706
15.7466,0.1485658,-0.1367258,1.702648,0.06223835,0.9919346,0.1009255
15.75988,0.1481396,-0.1367195,1.702717,0.06223453,0.9919776,0.1008004
15.77319,0.147671,-0.1366671,1.702808,0.06208522,0.9920095,0.1008599
15.78757,0.1472093,-0.1365838,1.702908,0.06183311,0.9920332,0.1010296
15.8018,0.1467065,-0.1365209,1.703011,0.06153447,0.9920477,0.1013459
15.81638,0.146316,-0.1364872,1.703078,0.06118246,0.9920738,0.1014609
15.82917,0.1459313,-0.136434,1.70317,0.06089691,0.992099,0.1015102
15.84347,0.145501,-0.1363716,1.703265,0.0607704,0.9921163,0.1016545
15.85746,0.145095,-0.1363128,1.703324,0.06066959,0.9921363,0.1018253
15.87099,0.1447238,-0.1363282,1.703349,0.06082923,0.9921607,0.1018185
15.88594,0.144444,-0.1363551,1.70334,0.06085734,0.99219,0.1016964
15.89932,0.1441754,-0.1363954,1.703348,0.0606882,0.9922328,0.101461
15.91232,0.1438866,-0.1364586,1.703351,0.0604359,0.9922811,0.1012603
15.92695,0.1436027,-0.1365256,1.703349,0.06015798,0.9923353,0.1010184
15.94096,0.1433573,-0.1365799,1.703352,0.05997615,0.9923862,0.1007502
15.95576,0.1431948,-0.1366245,1.703365,0.05993582,0.9924015,0.1007084
15.96829,0.1430058,-0.136682,1.70336,0.05997513,0.9924139,0.1006625
